 a 	c
http://de.dbpedia.org/resource/Bernhard_Hassenstein 	"117757861"@de
http://de.dbpedia.org/resource/E.o.plauen 	"118594958"@de
http://de.dbpedia.org/resource/Peter_Strauch 	"120374684"@de
http://de.dbpedia.org/resource/Max_Weinberg 	"134553187"@de
http://de.dbpedia.org/resource/Steve_Allen 	"135369347"@de
http://de.dbpedia.org/resource/Vitalian 	"100963919"@de
http://de.dbpedia.org/resource/Paul_Wühr 	"118824465"@de
http://de.dbpedia.org/resource/Andrei_Rubljow 	"118603620"@de
http://de.dbpedia.org/resource/Johnny_Carson 	"118870416"@de
http://de.dbpedia.org/resource/Paul_Shaffer 	"134520459"@de
http://de.dbpedia.org/resource/Jay_Leno 	"119128594"@de
http://de.dbpedia.org/resource/José_Miguel_Carrera 	"119167417"@de
http://de.dbpedia.org/resource/Friedrich_Oehlkers 	"117098280"@de
http://de.dbpedia.org/resource/Friedrich_List 	"118573489"@de
http://de.dbpedia.org/resource/Clemens_Wenzeslaus_Coudray 	"119414619"@de
http://de.dbpedia.org/resource/Adam_Friedrich_Zürner 	"121787451"@de
http://de.dbpedia.org/resource/Robert_Lembke 	"122157206"@de
http://de.dbpedia.org/resource/Ferdinand_von_Lindemann 	"122995643"@de
http://de.dbpedia.org/resource/Elton_(Moderator) 	"131773275"@de
http://de.dbpedia.org/resource/James_Stirling_(Architekt) 	"118755382"@de
http://de.dbpedia.org/resource/Rahsaan_Roland_Kirk 	"120599945"@de
http://de.dbpedia.org/resource/Robert_F._Engle 	"128388528"@de
http://de.dbpedia.org/resource/Stan_Getz 	"119189941"@de
http://de.dbpedia.org/resource/Rem_Koolhaas 	"119070502"@de
http://de.dbpedia.org/resource/Siobhán_Donaghy 	"135319935"@de
http://de.dbpedia.org/resource/Radjedef 	"12316012X"@de
http://de.dbpedia.org/resource/Fritz_Jöde 	"118557629"@de
http://de.dbpedia.org/resource/Klaus_Schulze 	"118832425"@de
http://de.dbpedia.org/resource/Anders_Fogh_Rasmussen 	"123909414"@de
http://de.dbpedia.org/resource/Erich_Gutenberg 	"11854375X"@de
http://de.dbpedia.org/resource/Gustav_Freytag 	"118535455"@de
http://de.dbpedia.org/resource/Ernst_Toch 	"11891796X"@de
http://de.dbpedia.org/resource/Quintus_Curtius_Rufus_(Historiker) 	"118523074"@de
http://de.dbpedia.org/resource/Dieter_Rams 	"118598147"@de
http://de.dbpedia.org/resource/Werner_Mölders 	"11858300X"@de
http://de.dbpedia.org/resource/Armin_Mueller-Stahl 	"118971190"@de
http://de.dbpedia.org/resource/Adolf_Galland 	"11853727X"@de
http://de.dbpedia.org/resource/Adrienne_Gessner 	"118694448"@de
http://de.dbpedia.org/resource/Walter_Müller_(Schauspieler) 	"137054475"@de
http://de.dbpedia.org/resource/James_Boswell 	"118513923"@de
http://de.dbpedia.org/resource/Ewald_Lienen 	"13617826X"@de
http://de.dbpedia.org/resource/Taisen_Deshimaru 	"118909967"@de
http://de.dbpedia.org/resource/Heike_Makatsch 	"121621715"@de
http://de.dbpedia.org/resource/Nureddin_al-Dscherrahi 	"118519921"@de
http://de.dbpedia.org/resource/Isaak_Emmanuilowitsch_Babel 	"118651390"@de
http://de.dbpedia.org/resource/Hermann_Cohen 	"118521411"@de
http://de.dbpedia.org/resource/Karl-Heinz_Wildmoser 	"141967730"@de
http://de.dbpedia.org/resource/Jesse_Owens 	"118738917"@de
http://de.dbpedia.org/resource/Jens_Lehmann 	"141364009"@de
http://de.dbpedia.org/resource/Georg_Forster 	"118534416"@de
http://de.dbpedia.org/resource/Carlo_Farina 	"124529054"@de
http://de.dbpedia.org/resource/Ulrich_von_Brockdorff-Rantzau 	"118674242"@de
http://de.dbpedia.org/resource/Wilhelm_(Österreich) 	"101245289"@de
http://de.dbpedia.org/resource/Oskar_Maria_Graf 	"118541358"@de
http://de.dbpedia.org/resource/Vladimir_Cosma 	"132830477"@de
http://de.dbpedia.org/resource/Gérard_Calvi 	"135298202"@de
http://de.dbpedia.org/resource/Damon_Hill 	"119385546"@de
http://de.dbpedia.org/resource/Jerry_Goldsmith 	"123575451"@de
http://de.dbpedia.org/resource/Sani_Abacha 	"136560830"@de
http://de.dbpedia.org/resource/Shehu_Shagari 	"118796860"@de
http://de.dbpedia.org/resource/Muzaffer_Ozak 	"118047167"@de
http://de.dbpedia.org/resource/Armin_Maiwald 	"12930848X"@de
http://de.dbpedia.org/resource/Hendrik_Witbooi 	"118634097"@de
http://de.dbpedia.org/resource/Bernhard_van_Treeck 	"120953013"@de
http://de.dbpedia.org/resource/Christoph_Biemann 	"123849608"@de
http://de.dbpedia.org/resource/Swjatoslaw_I. 	"119084805"@de
http://de.dbpedia.org/resource/Benjamin_von_Stuckrad-Barre 	"120467356"@de
http://de.dbpedia.org/resource/Johann_Cicero 	"128964421"@de
http://de.dbpedia.org/resource/Johannes_Nikolaus_Tetens 	"118756532"@de
http://de.dbpedia.org/resource/Isaiah_Berlin 	"119024608"@de
http://de.dbpedia.org/resource/Carl_Bildt 	"119124483"@de
http://de.dbpedia.org/resource/John_Dee 	"118679139"@de
http://de.dbpedia.org/resource/Helge_von_Koch 	"116271760"@de
http://de.dbpedia.org/resource/Robert_Burns 	"118517775"@de
http://de.dbpedia.org/resource/Julius_von_Payer 	"119296055"@de
http://de.dbpedia.org/resource/Eugen_von_Mazenod 	"119223074"@de
http://de.dbpedia.org/resource/Carl_Wilhelm_Heine 	"116659319"@de
http://de.dbpedia.org/resource/Wieland_Wagner 	"118770764"@de
http://de.dbpedia.org/resource/Emil_Rosenow 	"119194724"@de
http://de.dbpedia.org/resource/Emil_Erlenmeyer 	"118685228"@de
http://de.dbpedia.org/resource/Ralph_Caspers 	"129418617"@de
http://de.dbpedia.org/resource/Stephen_Fry 	"115765646"@de
http://de.dbpedia.org/resource/Herbert_Holzing 	"122031601"@de
http://de.dbpedia.org/resource/Catherine_Howard 	"118721143"@de
http://de.dbpedia.org/resource/Konstantin_von_Neurath 	"118786016"@de
http://de.dbpedia.org/resource/Stan_Lee 	"124784755"@de
http://de.dbpedia.org/resource/Bernd_Begemann 	"134603192"@de
http://de.dbpedia.org/resource/Karl_Otto_Weber 	"117166723"@de
http://de.dbpedia.org/resource/Ivo_von_Chartres 	"118711024"@de
http://de.dbpedia.org/resource/Seiji_Ozawa 	"121084507"@de
http://de.dbpedia.org/resource/Van_Dyke_Parks 	"134972309"@de
http://de.dbpedia.org/resource/Max_Delbrück_(Biophysiker) 	"120256568"@de
http://de.dbpedia.org/resource/Peter_David 	"129101486"@de
http://de.dbpedia.org/resource/Tony_Cragg 	"118522531"@de
http://de.dbpedia.org/resource/Hermann_Minkowski 	"118734091"@de
http://de.dbpedia.org/resource/Ferdinand_I._(Neapel) 	"122377680"@de
http://de.dbpedia.org/resource/Cyril_M._Kornbluth 	"115816607"@de
http://de.dbpedia.org/resource/Leevi_Madetoja 	"118854887"@de
http://de.dbpedia.org/resource/Ian_Thorpe 	"130888265"@de
http://de.dbpedia.org/resource/Wolf_Schmidt 	"119018268"@de
http://de.dbpedia.org/resource/Michelle_Pfeiffer 	"119058111"@de
http://de.dbpedia.org/resource/Kurt_Jooss 	"118746936"@de
http://de.dbpedia.org/resource/Jean-Claude_Duvalier 	"11886050X"@de
http://de.dbpedia.org/resource/Fatboy_Slim 	"124700497"@de
http://de.dbpedia.org/resource/Ludwig_III._(Bayern) 	"118729373"@de
http://de.dbpedia.org/resource/Abu_Abbas 	"128914297"@de
http://de.dbpedia.org/resource/Armin_Mohler 	"118923935"@de
http://de.dbpedia.org/resource/Wladimir_Andrejewitsch_Faworski 	"118686275"@de
http://de.dbpedia.org/resource/Manu_Chao 	"123163498"@de
http://de.dbpedia.org/resource/Percy_Williams_Bridgman 	"119008513"@de
http://de.dbpedia.org/resource/Jakob_Rosenfeld 	"119205726"@de
http://de.dbpedia.org/resource/Frank_Trumbauer 	"119274205"@de
http://de.dbpedia.org/resource/David_A._Huffman 	"1019559411"@de
http://de.dbpedia.org/resource/Orestes 	"118736558"@de
http://de.dbpedia.org/resource/Benicio_del_Toro 	"133435032"@de
http://de.dbpedia.org/resource/Robert_Taylor_(Schauspieler) 	"120767783"@de
http://de.dbpedia.org/resource/Colin_Dexter 	"118037404"@de
http://de.dbpedia.org/resource/Set_(Bibel) 	"128688483"@de
http://de.dbpedia.org/resource/Ferdinand_I._(Sizilien) 	"11895363X"@de
http://de.dbpedia.org/resource/Hennig_Brand 	"135556473"@de
http://de.dbpedia.org/resource/Peter_Erskine 	"128781807"@de
http://de.dbpedia.org/resource/Fritz_Wiessner 	"119113880"@de
http://de.dbpedia.org/resource/Hugo_Häring 	"118700251"@de
http://de.dbpedia.org/resource/Karl_Immermann 	"118555553"@de
http://de.dbpedia.org/resource/Leo_Frobenius 	"11869376X"@de
http://de.dbpedia.org/resource/Günter_Krings 	"13246831X"@de
http://de.dbpedia.org/resource/Franz_Kamphaus 	"11585195X"@de
http://de.dbpedia.org/resource/Andrzej_Wajda 	"118628534"@de
http://de.dbpedia.org/resource/DeForest_Kelley 	"130003395"@de
http://de.dbpedia.org/resource/Ibrahim_Babangida 	"12040365X"@de
http://de.dbpedia.org/resource/Mancur_Olson 	"11858989X"@de
http://de.dbpedia.org/resource/Mary_Baker_Eddy 	"118687778"@de
http://de.dbpedia.org/resource/Otto_Juljewitsch_Schmidt 	"119218259"@de
http://de.dbpedia.org/resource/Georg_Ludwig_Hartig 	"118978764"@de
http://de.dbpedia.org/resource/Benjamin_Quabeck 	"123725631"@de
http://de.dbpedia.org/resource/Benedict_Arnold 	"118645900"@de
http://de.dbpedia.org/resource/William_Lamb,_2._Viscount_Melbourne 	"118783041"@de
http://de.dbpedia.org/resource/Ludwig_III._(Frankreich) 	"121496430"@de
http://de.dbpedia.org/resource/Uwe_Wesel 	"11569689X"@de
http://de.dbpedia.org/resource/Eduard_Franck 	"119138131"@de
http://de.dbpedia.org/resource/Angus_Young 	"134571673"@de
http://de.dbpedia.org/resource/Richard_Franck 	"11913814X"@de
http://de.dbpedia.org/resource/Hermann_Maier 	"12011464X"@de
http://de.dbpedia.org/resource/João_Goulart 	"119077442"@de
http://de.dbpedia.org/resource/Hermann_Franck 	"119526948"@de
http://de.dbpedia.org/resource/César_Baldaccini 	"118667696"@de
http://de.dbpedia.org/resource/François_Duvalier 	"118860453"@de
http://de.dbpedia.org/resource/Fritz_Heckert 	"11885545X"@de
http://de.dbpedia.org/resource/Konstantinos_Simitis 	"121629678"@de
http://de.dbpedia.org/resource/Ernst_II._(Sachsen-Coburg_und_Gotha) 	"118685279"@de
http://de.dbpedia.org/resource/Ayumi_Hamasaki 	"135323258"@de
http://de.dbpedia.org/resource/Adolf_Pichler 	"118742353"@de
http://de.dbpedia.org/resource/Christoph_Hein 	"118840991"@de
http://de.dbpedia.org/resource/Black_Hawk_(Häuptling) 	"119487152"@de
http://de.dbpedia.org/resource/Jürgen_von_der_Lippe 	"118901893"@de
http://de.dbpedia.org/resource/Valerian 	"118625942"@de
http://de.dbpedia.org/resource/Hieronymus_von_Prag 	"118822659"@de
http://de.dbpedia.org/resource/Iason 	"118557092"@de
http://de.dbpedia.org/resource/Robert_Jordan 	"123684129"@de
http://de.dbpedia.org/resource/Gallienus 	"118537334"@de
http://de.dbpedia.org/resource/Anna_Pawlowna_Pawlowa 	"118641557"@de
http://de.dbpedia.org/resource/Lothar_Quinte 	"11874321X"@de
http://de.dbpedia.org/resource/E._C._Bentley 	"127411798"@de
http://de.dbpedia.org/resource/Leah_Rabin 	"119261383"@de
http://de.dbpedia.org/resource/Bruno_Paul 	"118739557"@de
http://de.dbpedia.org/resource/Subcomandante_Marcos 	"119292114"@de
http://de.dbpedia.org/resource/Martin_Schongauer 	"118610430"@de
http://de.dbpedia.org/resource/Dieter_Eduard_Zimmer 	"116992816"@de
http://de.dbpedia.org/resource/René_Fonck 	"124267572"@de
http://de.dbpedia.org/resource/Benny_Goodman 	"118696424"@de
http://de.dbpedia.org/resource/Odo_von_Paris 	"119545411"@de
http://de.dbpedia.org/resource/Carl_Heyer_(1797–1856) 	"116791152"@de
http://de.dbpedia.org/resource/Alexander_Fjodorowitsch_Kerenski 	"118721909"@de
http://de.dbpedia.org/resource/Franz_König 	"118564358"@de
http://de.dbpedia.org/resource/Alistair_MacLean 	"118781146"@de
http://de.dbpedia.org/resource/Barbara_Schöneberger 	"124247423"@de
http://de.dbpedia.org/resource/Max_Weiler 	"118630180"@de
http://de.dbpedia.org/resource/Doris_Dörrie 	"118817604"@de
http://de.dbpedia.org/resource/Cat_Stevens 	"103789243"@de
http://de.dbpedia.org/resource/Eugène_de_Beauharnais 	"118727834"@de
http://de.dbpedia.org/resource/Eginald_Schlattner 	"120424460"@de
http://de.dbpedia.org/resource/Wilhelm_II._(Württemberg) 	"11910539X"@de
http://de.dbpedia.org/resource/Loránd_Eötvös 	"117511072"@de
http://de.dbpedia.org/resource/Karl_Aloys_Schenzinger 	"11899395X"@de
http://de.dbpedia.org/resource/Josef_Matthias_Hauer 	"118546856"@de
http://de.dbpedia.org/resource/Lujo_Brentano 	"118673874"@de
http://de.dbpedia.org/resource/Ferdinand_II._(Sizilien) 	"119502410"@de
http://de.dbpedia.org/resource/Hugo_Stinnes 	"118618229"@de
http://de.dbpedia.org/resource/Karl_III._(Frankreich) 	"118776746"@de
http://de.dbpedia.org/resource/Hermann_Scheer 	"12156049X"@de
http://de.dbpedia.org/resource/Ludwig_das_Kind 	"118729462"@de
http://de.dbpedia.org/resource/Henry_Moore 	"118583875"@de
http://de.dbpedia.org/resource/Georges_Christoffel_Maria_Evers 	"115503218"@de
http://de.dbpedia.org/resource/Monika_Krohwinkel 	"11305758X"@de
http://de.dbpedia.org/resource/Charly_Antolini 	"134315782"@de
http://de.dbpedia.org/resource/Pat_Cox 	"12952428X"@de
http://de.dbpedia.org/resource/Ed_Wood 	"119263319"@de
http://de.dbpedia.org/resource/Fritz_Eckhardt 	"118528815"@de
http://de.dbpedia.org/resource/Larry_Elmore 	"124437257"@de
http://de.dbpedia.org/resource/Paul_Silverberg 	"118614371"@de
http://de.dbpedia.org/resource/Hugh_Grant 	"119541955"@de
http://de.dbpedia.org/resource/Max_Güde 	"123640628"@de
http://de.dbpedia.org/resource/Georg_von_Hertling 	"118550071"@de
http://de.dbpedia.org/resource/Franz_Alt_(Journalist) 	"118502174"@de
http://de.dbpedia.org/resource/Stefan_Lanka 	"129576328"@de
http://de.dbpedia.org/resource/Robert_Schneider_(Schriftsteller) 	"119279487"@de
http://de.dbpedia.org/resource/Felix_Magath 	"140188231"@de
http://de.dbpedia.org/resource/Zhuangzi 	"118520768"@de
http://de.dbpedia.org/resource/Max_Kretzer 	"118715917"@de
http://de.dbpedia.org/resource/Thomas_Newman 	"124479162"@de
http://de.dbpedia.org/resource/Adrienne_Clarkson 	"130541605"@de
http://de.dbpedia.org/resource/James_Stirling_(Mathematiker) 	"117260266"@de
http://de.dbpedia.org/resource/Ulrich_Kiesow 	"11582362X"@de
http://de.dbpedia.org/resource/Halldór_Laxness 	"118570382"@de
http://de.dbpedia.org/resource/Romane_Holderried_Kaesdorf 	"118552996"@de
http://de.dbpedia.org/resource/Ferdinand_II._(Tirol) 	"119117304"@de
http://de.dbpedia.org/resource/Joseph_Heine 	"118967746"@de
http://de.dbpedia.org/resource/Hilarion_von_Gaza 	"118704702"@de
http://de.dbpedia.org/resource/Dominikus 	"118526642"@de
http://de.dbpedia.org/resource/Shoko_Asahara 	"119317621"@de
http://de.dbpedia.org/resource/Joseph_Bonaparte 	"118713140"@de
http://de.dbpedia.org/resource/Audie_Murphy 	"118932853"@de
http://de.dbpedia.org/resource/Friedrich_Georg_Jünger 	"118558595"@de
http://de.dbpedia.org/resource/Bodo_Wartke 	"135244102"@de
http://de.dbpedia.org/resource/Willi_Boskovsky 	"132077396"@de
http://de.dbpedia.org/resource/Joseph_Ludwig_Raabe 	"100814719"@de
http://de.dbpedia.org/resource/Max_Mutzke 	"135356792"@de
http://de.dbpedia.org/resource/James_Doohan 	"12418149X"@de
http://de.dbpedia.org/resource/Fanny_Janauschek 	"117077879"@de
http://de.dbpedia.org/resource/Herbert_Hupka 	"11881009X"@de
http://de.dbpedia.org/resource/Johann_Peter_Eckermann 	"118528777"@de
http://de.dbpedia.org/resource/Emil_Barth_(Politiker) 	"11612315X"@de
http://de.dbpedia.org/resource/Rudolf_Wissell 	"118634089"@de
http://de.dbpedia.org/resource/Appendix_Vergiliana 	"450030652"@de
http://de.dbpedia.org/resource/Appendix_Vergiliana 	"871151995"@de
http://de.dbpedia.org/resource/Stanislaw_Wyspianski 	"118635751"@de
http://de.dbpedia.org/resource/Jochen_Rindt 	"119343185"@de
http://de.dbpedia.org/resource/Peter_Matic 	"124410472"@de
http://de.dbpedia.org/resource/Carl_Weyprecht 	"117332895"@de
http://de.dbpedia.org/resource/Thomas_Schmidt-Kowalski 	"134918479"@de
http://de.dbpedia.org/resource/Nikolai_Iwanowitsch_Bucharin 	"118516574"@de
http://de.dbpedia.org/resource/Johann_Georg_Rapp 	"118749145"@de
http://de.dbpedia.org/resource/Stephen_Sondheim 	"119279207"@de
http://de.dbpedia.org/resource/Lars_Reichow 	"135068428"@de
http://de.dbpedia.org/resource/Park_Chung-hee 	"118591738"@de
http://de.dbpedia.org/resource/Anton_Grigorjewitsch_Rubinstein 	"118926802"@de
http://de.dbpedia.org/resource/Chlothar_I. 	"102427216"@de
http://de.dbpedia.org/resource/Frank_Gehry 	"11890888X"@de
http://de.dbpedia.org/resource/Fredrik_Hjalmar_Johansen 	"117162159"@de
http://de.dbpedia.org/resource/Harry_Fuld 	"136471404"@de
http://de.dbpedia.org/resource/Gaius_Maecenas 	"118730053"@de
http://de.dbpedia.org/resource/Schaggi_Streuli 	"118619276"@de
http://de.dbpedia.org/resource/Ferdinand_Karl_von_Österreich-Este_(1781–1850) 	"13024936X"@de
http://de.dbpedia.org/resource/Otto_Steidle 	"118570609"@de
http://de.dbpedia.org/resource/Ludwig_von_Westphalen 	"126673608"@de
http://de.dbpedia.org/resource/Louisiana_Red 	"134448464"@de
http://de.dbpedia.org/resource/Hermann_Pistor 	"117689424"@de
http://de.dbpedia.org/resource/Ove_Sprogøe 	"129392669"@de
http://de.dbpedia.org/resource/Serge_Gainsbourg 	"118957643"@de
http://de.dbpedia.org/resource/Hermann-Bernhard_Ramcke 	"123603358"@de
http://de.dbpedia.org/resource/Rudolf_Oeser_(Schriftsteller) 	"109051270"@de
http://de.dbpedia.org/resource/Poul_Bundgaard 	"101433442X"@de
http://de.dbpedia.org/resource/Wolfgang_Frühwald 	"115683070"@de
http://de.dbpedia.org/resource/Wolfgang_Fränkel 	"118692410"@de
http://de.dbpedia.org/resource/Jacques_de_Molay 	"104358165"@de
http://de.dbpedia.org/resource/Wassili_Sergejewitsch_Kalinnikow 	"103795669"@de
http://de.dbpedia.org/resource/Noach 	"118641328"@de
http://de.dbpedia.org/resource/Chlothar_III. 	"137341148"@de
http://de.dbpedia.org/resource/Hans_Globke 	"118539779"@de
http://de.dbpedia.org/resource/Ben_Kingsley 	"129297089"@de
http://de.dbpedia.org/resource/Mende_Nazer 	"124123287"@de
http://de.dbpedia.org/resource/Carl_Sternheim 	"118617958"@de
http://de.dbpedia.org/resource/Paul_Whiteman 	"128535334"@de
http://de.dbpedia.org/resource/Margot_Fonteyn 	"118534270"@de
http://de.dbpedia.org/resource/Gerhard_Bengsch 	"12186765X"@de
http://de.dbpedia.org/resource/Liam_Neeson 	"119430487"@de
http://de.dbpedia.org/resource/Marie_Luise_Kaschnitz 	"118560395"@de
http://de.dbpedia.org/resource/Guy_de_Chauliac 	"118639412"@de
http://de.dbpedia.org/resource/Ritchie_Blackmore 	"124973817"@de
http://de.dbpedia.org/resource/Hans_Carossa 	"118519182"@de
http://de.dbpedia.org/resource/Joachim_II._(Brandenburg) 	"118557556"@de
http://de.dbpedia.org/resource/Norbert_Grupe 	"128863781"@de
http://de.dbpedia.org/resource/Ernst_Elias_Niebergall 	"118734776"@de
http://de.dbpedia.org/resource/Karl_Bednarik 	"12362908X"@de
http://de.dbpedia.org/resource/Alfred_Polgar 	"118595474"@de
http://de.dbpedia.org/resource/Alexander_Roda_Roda 	"11874562X"@de
http://de.dbpedia.org/resource/Eugen_Roth_(Dichter) 	"118749935"@de
http://de.dbpedia.org/resource/Joseph_Victor_von_Scheffel 	"118606832"@de
http://de.dbpedia.org/resource/Matéo_Maximoff 	"123563119"@de
http://de.dbpedia.org/resource/Dietrich_Eckart 	"118687638"@de
http://de.dbpedia.org/resource/Johann_Christian_Hundeshagen 	"104317914"@de
http://de.dbpedia.org/resource/Innozenz_VI. 	"118555669"@de
http://de.dbpedia.org/resource/Erich_von_Falkenhayn 	"118531875"@de
http://de.dbpedia.org/resource/Florian_von_Lorch 	"118683993"@de
http://de.dbpedia.org/resource/Lorenz_Heister 	"118800310"@de
http://de.dbpedia.org/resource/Quintus_Hortensius_Hortalus 	"102395888"@de
http://de.dbpedia.org/resource/Kate_Bush 	"118517988"@de
http://de.dbpedia.org/resource/Günter_Kochan 	"124412521"@de
http://de.dbpedia.org/resource/Johannes_Gründel 	"121105709"@de
